date,AverageTemperature,State
01-08-2012,16.008,Himachal Pradesh
01-09-2012,14.571,Himachal Pradesh
01-10-2012,10.168,Himachal Pradesh
01-11-2012,6.412,Himachal Pradesh
01-12-2012,2.545,Himachal Pradesh
01-01-2013,-1.166,Himachal Pradesh
01-02-2013,1.7,Himachal Pradesh
01-03-2013,6.925,Himachal Pradesh
01-04-2013,11.299,Himachal Pradesh
01-05-2013,16.082,Himachal Pradesh
01-06-2013,17.333,Himachal Pradesh
01-07-2013,16.907,Himachal Pradesh
01-08-2013,15.989,Himachal Pradesh
,,
01-01-1980,-7.997,Jammu And Kashmir
01-02-1980,-6.126,Jammu And Kashmir
01-03-1980,-2.107,Jammu And Kashmir
01-04-1980,5.568,Jammu And Kashmir
01-05-1980,10.032,Jammu And Kashmir
01-06-1980,12.792,Jammu And Kashmir
01-07-1980,13.776,Jammu And Kashmir
01-08-1980,13.196,Jammu And Kashmir
01-09-1980,9.817,Jammu And Kashmir
01-10-1980,4.952,Jammu And Kashmir
01-11-1980,-0.314,Jammu And Kashmir
01-12-1980,-5.842,Jammu And Kashmir
01-01-1981,-7.852,Jammu And Kashmir
01-02-1981,-5.411,Jammu And Kashmir
01-03-1981,-1.099,Jammu And Kashmir
01-04-1981,4.783,Jammu And Kashmir
01-05-1981,9.97,Jammu And Kashmir
01-06-1981,12.399,Jammu And Kashmir
01-07-1981,13.314,Jammu And Kashmir
01-08-1981,12.666,Jammu And Kashmir
01-09-1981,9.773,Jammu And Kashmir
01-10-1981,3.564,Jammu And Kashmir
01-11-1981,-2.077,Jammu And Kashmir
01-12-1981,-7.127,Jammu And Kashmir
01-01-1982,-7.551,Jammu And Kashmir
01-02-1982,-7.262,Jammu And Kashmir
01-03-1982,-2.868,Jammu And Kashmir
01-04-1982,3.355,Jammu And Kashmir
01-05-1982,7.227,Jammu And Kashmir
01-06-1982,11.686,Jammu And Kashmir
01-07-1982,14.066,Jammu And Kashmir
01-08-1982,12.969,Jammu And Kashmir
01-09-1982,9.355,Jammu And Kashmir
01-10-1982,4.417,Jammu And Kashmir
01-11-1982,-1.746,Jammu And Kashmir
01-12-1982,-6.408,Jammu And Kashmir
01-01-1983,-8.603,Jammu And Kashmir
01-02-1983,-7.11,Jammu And Kashmir
01-03-1983,-3.594,Jammu And Kashmir
01-04-1983,1.996,Jammu And Kashmir
01-05-1983,7.774,Jammu And Kashmir
01-06-1983,11.015,Jammu And Kashmir
01-07-1983,12.973,Jammu And Kashmir
01-08-1983,13.746,Jammu And Kashmir
01-09-1983,10.805,Jammu And Kashmir
01-10-1983,3.977,Jammu And Kashmir
01-11-1983,-1.164,Jammu And Kashmir
01-12-1983,-6.321,Jammu And Kashmir
01-01-1984,-8.72,Jammu And Kashmir
01-02-1984,-8.028,Jammu And Kashmir
01-03-1984,0.747,Jammu And Kashmir
01-04-1984,4.132,Jammu And Kashmir
01-05-1984,10.429,Jammu And Kashmir
01-06-1984,13.625,Jammu And Kashmir
01-07-1984,13.258,Jammu And Kashmir
01-08-1984,13.878,Jammu And Kashmir
01-09-1984,8.908,Jammu And Kashmir
01-10-1984,4.107,Jammu And Kashmir
01-11-1984,-1.277,Jammu And Kashmir
01-12-1984,-6.848,Jammu And Kashmir
01-01-1985,-8.864,Jammu And Kashmir
01-02-1985,-4.546,Jammu And Kashmir
01-03-1985,0.824,Jammu And Kashmir
01-04-1985,5.046,Jammu And Kashmir
01-05-1985,8.965,Jammu And Kashmir
01-06-1985,12.798,Jammu And Kashmir
01-07-1985,13.765,Jammu And Kashmir
01-08-1985,13.463,Jammu And Kashmir
01-09-1985,10.191,Jammu And Kashmir
01-10-1985,4.319,Jammu And Kashmir
01-11-1985,-0.931,Jammu And Kashmir
01-12-1985,-5.394,Jammu And Kashmir
01-01-1986,-8.096,Jammu And Kashmir
01-02-1986,-6.122,Jammu And Kashmir
01-03-1986,-2.359,Jammu And Kashmir
01-04-1986,3.451,Jammu And Kashmir
01-05-1986,7.12,Jammu And Kashmir
01-06-1986,12.101,Jammu And Kashmir
01-07-1986,13.592,Jammu And Kashmir
01-08-1986,13.108,Jammu And Kashmir
01-09-1986,9.9,Jammu And Kashmir
01-10-1986,4.587,Jammu And Kashmir
01-11-1986,-0.682,Jammu And Kashmir
01-12-1986,-6.717,Jammu And Kashmir
01-01-1987,-7.532,Jammu And Kashmir
01-02-1987,-4.923,Jammu And Kashmir
01-03-1987,-0.14,Jammu And Kashmir
01-04-1987,4.274,Jammu And Kashmir
01-05-1987,5.803,Jammu And Kashmir
01-06-1987,11.53,Jammu And Kashmir
01-07-1987,13.989,Jammu And Kashmir
01-08-1987,13.881,Jammu And Kashmir
01-09-1987,11.249,Jammu And Kashmir
01-10-1987,4.38,Jammu And Kashmir
01-11-1987,-0.35,Jammu And Kashmir
01-12-1987,-5.72,Jammu And Kashmir
01-01-1988,-6.322,Jammu And Kashmir
01-02-1988,-4.934,Jammu And Kashmir
01-03-1988,-1.933,Jammu And Kashmir
01-04-1988,5.331,Jammu And Kashmir
01-05-1988,9.911,Jammu And Kashmir
01-06-1988,12.71,Jammu And Kashmir
01-07-1988,13.953,Jammu And Kashmir
01-08-1988,12.703,Jammu And Kashmir
01-09-1988,10.44,Jammu And Kashmir
01-10-1988,4.148,Jammu And Kashmir
01-11-1988,-0.753,Jammu And Kashmir
01-12-1988,-5.28,Jammu And Kashmir
01-01-1989,-9.051,Jammu And Kashmir
01-02-1989,-6.67,Jammu And Kashmir
01-03-1989,-1.666,Jammu And Kashmir
01-04-1989,2.674,Jammu And Kashmir
01-05-1989,8.366,Jammu And Kashmir
01-06-1989,11.663,Jammu And Kashmir
01-07-1989,13.151,Jammu And Kashmir
01-08-1989,11.953,Jammu And Kashmir
01-09-1989,10.065,Jammu And Kashmir
01-10-1989,4.891,Jammu And Kashmir
01-11-1989,-1.37,Jammu And Kashmir
01-12-1989,-5.259,Jammu And Kashmir
01-01-1990,-5.85,Jammu And Kashmir
01-02-1990,-5.417,Jammu And Kashmir
01-03-1990,-2.459,Jammu And Kashmir
01-04-1990,3.396,Jammu And Kashmir
01-05-1990,10.11,Jammu And Kashmir
01-06-1990,13.748,Jammu And Kashmir
01-07-1990,13.395,Jammu And Kashmir
01-08-1990,13.238,Jammu And Kashmir
01-09-1990,10.663,Jammu And Kashmir
01-10-1990,3.845,Jammu And Kashmir
01-11-1990,-0.369,Jammu And Kashmir
01-12-1990,-6.139,Jammu And Kashmir
01-01-1991,-9.19,Jammu And Kashmir
01-02-1991,-6.418,Jammu And Kashmir
01-03-1991,-1.35,Jammu And Kashmir
01-04-1991,2.647,Jammu And Kashmir
01-05-1991,7.616,Jammu And Kashmir
01-06-1991,12.029,Jammu And Kashmir
01-07-1991,14.032,Jammu And Kashmir
01-08-1991,12.595,Jammu And Kashmir
01-09-1991,10.424,Jammu And Kashmir
01-10-1991,3.626,Jammu And Kashmir
01-11-1991,-1.514,Jammu And Kashmir
01-12-1991,-5.242,Jammu And Kashmir
01-01-1992,-7.658,Jammu And Kashmir
01-02-1992,-6.692,Jammu And Kashmir
01-03-1992,-2.162,Jammu And Kashmir
01-04-1992,4.009,Jammu And Kashmir
01-05-1992,6.904,Jammu And Kashmir
01-06-1992,11.657,Jammu And Kashmir
01-07-1992,12.897,Jammu And Kashmir
01-08-1992,12.516,Jammu And Kashmir
01-09-1992,9.638,Jammu And Kashmir
01-10-1992,4.139,Jammu And Kashmir
01-11-1992,-1.029,Jammu And Kashmir
01-12-1992,-4.932,Jammu And Kashmir
01-01-1993,-8.761,Jammu And Kashmir
01-02-1993,-3.948,Jammu And Kashmir
01-03-1993,-2.642,Jammu And Kashmir
01-04-1993,4.885,Jammu And Kashmir
01-05-1993,9.069,Jammu And Kashmir
01-06-1993,12.31,Jammu And Kashmir
01-07-1993,12.894,Jammu And Kashmir
01-08-1993,13.148,Jammu And Kashmir
01-09-1993,10.06,Jammu And Kashmir
01-10-1993,4.155,Jammu And Kashmir
01-11-1993,-0.374,Jammu And Kashmir
01-12-1993,-5.695,Jammu And Kashmir
01-01-1994,-7.638,Jammu And Kashmir
01-02-1994,-6.365,Jammu And Kashmir
01-03-1994,0.314,Jammu And Kashmir
01-04-1994,2.672,Jammu And Kashmir
01-05-1994,8.983,Jammu And Kashmir
01-06-1994,13.382,Jammu And Kashmir
01-07-1994,14.246,Jammu And Kashmir
01-08-1994,13.522,Jammu And Kashmir
01-09-1994,9.445,Jammu And Kashmir
01-10-1994,3.76,Jammu And Kashmir
01-11-1994,-0.116,Jammu And Kashmir
01-12-1994,-6.033,Jammu And Kashmir
01-01-1995,-10.407,Jammu And Kashmir
01-02-1995,-6.968,Jammu And Kashmir
01-03-1995,-1.938,Jammu And Kashmir
01-04-1995,2.512,Jammu And Kashmir
01-05-1995,9.427,Jammu And Kashmir
01-06-1995,13.645,Jammu And Kashmir
01-07-1995,13.683,Jammu And Kashmir
01-08-1995,12.958,Jammu And Kashmir
01-09-1995,9.897,Jammu And Kashmir
01-10-1995,4.646,Jammu And Kashmir
01-11-1995,-1.007,Jammu And Kashmir
01-12-1995,-6.384,Jammu And Kashmir
01-01-1996,-8.363,Jammu And Kashmir
01-02-1996,-5.382,Jammu And Kashmir
01-03-1996,-0.751,Jammu And Kashmir
01-04-1996,4.129,Jammu And Kashmir
01-05-1996,7.546,Jammu And Kashmir
01-06-1996,11.602,Jammu And Kashmir
01-07-1996,13.22,Jammu And Kashmir
01-08-1996,12.394,Jammu And Kashmir
01-09-1996,10.487,Jammu And Kashmir
01-10-1996,3.899,Jammu And Kashmir
01-11-1996,-1.227,Jammu And Kashmir
01-12-1996,-6.182,Jammu And Kashmir
01-01-1997,-8.14,Jammu And Kashmir
01-02-1997,-5.932,Jammu And Kashmir
01-03-1997,-0.678,Jammu And Kashmir
01-04-1997,3.786,Jammu And Kashmir
01-05-1997,7.258,Jammu And Kashmir
01-06-1997,11.792,Jammu And Kashmir
01-07-1997,14.833,Jammu And Kashmir
01-08-1997,12.809,Jammu And Kashmir
01-09-1997,10.778,Jammu And Kashmir
01-10-1997,3.404,Jammu And Kashmir
01-11-1997,-1.514,Jammu And Kashmir
01-12-1997,-7.669,Jammu And Kashmir
01-01-1998,-8.549,Jammu And Kashmir
01-02-1998,-5.276,Jammu And Kashmir
01-03-1998,-2.09,Jammu And Kashmir
01-04-1998,5.107,Jammu And Kashmir
01-05-1998,9.44,Jammu And Kashmir
01-06-1998,12.476,Jammu And Kashmir
01-07-1998,14.238,Jammu And Kashmir
01-08-1998,13.402,Jammu And Kashmir
01-09-1998,10.772,Jammu And Kashmir
01-10-1998,5.373,Jammu And Kashmir
01-11-1998,0.075,Jammu And Kashmir
01-12-1998,-6.086,Jammu And Kashmir
01-01-1999,-7.599,Jammu And Kashmir
01-02-1999,-4.196,Jammu And Kashmir
01-03-1999,0.29,Jammu And Kashmir
01-04-1999,5.9,Jammu And Kashmir
01-05-1999,9.92,Jammu And Kashmir
01-06-1999,12.766,Jammu And Kashmir
01-07-1999,13.925,Jammu And Kashmir
01-08-1999,13.695,Jammu And Kashmir
01-09-1999,11.499,Jammu And Kashmir
01-10-1999,5.462,Jammu And Kashmir
01-11-1999,-0.195,Jammu And Kashmir
01-12-1999,-5.248,Jammu And Kashmir
01-01-2000,-7.137,Jammu And Kashmir
01-02-2000,-7.29,Jammu And Kashmir
01-03-2000,-1.483,Jammu And Kashmir
01-04-2000,5.796,Jammu And Kashmir
01-05-2000,11.561,Jammu And Kashmir
01-06-2000,12.769,Jammu And Kashmir
01-07-2000,13.691,Jammu And Kashmir
01-08-2000,13.456,Jammu And Kashmir
01-09-2000,10.279,Jammu And Kashmir
01-10-2000,5.793,Jammu And Kashmir
01-11-2000,0.148,Jammu And Kashmir
01-12-2000,-5.185,Jammu And Kashmir
01-01-2001,-7.729,Jammu And Kashmir
01-02-2001,-4.275,Jammu And Kashmir
01-03-2001,0.257,Jammu And Kashmir
01-04-2001,4.886,Jammu And Kashmir
01-05-2001,10.777,Jammu And Kashmir
01-06-2001,12.63,Jammu And Kashmir
01-07-2001,13.957,Jammu And Kashmir
01-08-2001,13.678,Jammu And Kashmir
01-09-2001,10.222,Jammu And Kashmir
01-10-2001,5.788,Jammu And Kashmir
01-11-2001,-0.219,Jammu And Kashmir
01-12-2001,-5.538,Jammu And Kashmir
01-01-2002,-8.465,Jammu And Kashmir
01-02-2002,-5.978,Jammu And Kashmir
01-03-2002,0.474,Jammu And Kashmir
01-04-2002,5.315,Jammu And Kashmir
01-05-2002,10.072,Jammu And Kashmir
01-06-2002,13.026,Jammu And Kashmir
01-07-2002,14.318,Jammu And Kashmir
01-08-2002,14.043,Jammu And Kashmir
01-09-2002,8.64,Jammu And Kashmir
01-10-2002,5.67,Jammu And Kashmir
01-11-2002,0.23,Jammu And Kashmir
01-12-2002,-5.312,Jammu And Kashmir
01-01-2003,-8.243,Jammu And Kashmir
01-02-2003,-5.354,Jammu And Kashmir
01-03-2003,-1.022,Jammu And Kashmir
01-04-2003,4.887,Jammu And Kashmir
01-05-2003,7.583,Jammu And Kashmir
01-06-2003,12.93,Jammu And Kashmir
01-07-2003,14.292,Jammu And Kashmir
01-08-2003,13.136,Jammu And Kashmir
01-09-2003,10.492,Jammu And Kashmir
01-10-2003,4.337,Jammu And Kashmir
01-11-2003,-0.831,Jammu And Kashmir
01-12-2003,-5.589,Jammu And Kashmir
01-01-2004,-7.611,Jammu And Kashmir
01-02-2004,-4.271,Jammu And Kashmir
01-03-2004,2.738,Jammu And Kashmir
01-04-2004,6.191,Jammu And Kashmir
01-05-2004,9.167,Jammu And Kashmir
01-06-2004,11.899,Jammu And Kashmir
01-07-2004,14.09,Jammu And Kashmir
01-08-2004,13.211,Jammu And Kashmir
01-09-2004,11.152,Jammu And Kashmir
01-10-2004,3.753,Jammu And Kashmir
01-11-2004,-0.234,Jammu And Kashmir
01-12-2004,-4.792,Jammu And Kashmir
01-01-2005,-8.407,Jammu And Kashmir
01-02-2005,-6.543,Jammu And Kashmir
01-03-2005,0.1,Jammu And Kashmir
01-04-2005,4.171,Jammu And Kashmir
01-05-2005,7.357,Jammu And Kashmir
01-06-2005,13.158,Jammu And Kashmir
01-07-2005,13.215,Jammu And Kashmir
01-08-2005,13.219,Jammu And Kashmir
01-09-2005,11.228,Jammu And Kashmir
